SURFACEFORM,TOKENURN,CTSURN,SENTENCEURN,SEQ,POS,HEAD,LEMMA
σωμάτων,urn:cite:fuSyntax:0085003tokens.2897329_20,urn:cts:greekLit:tlg0085.tlg003.fuSyn:859.5,urn:cite:fuSyntax:0085003sentences.2897329,5539,n-p---ng-,urn:cite:fuSyntax:0085003tokens.2897329_18,σῶμα1
θεός,urn:cite:fuSyntax:0085003tokens.2897329_22,urn:cts:greekLit:tlg0085.tlg003.fuSyn:859.7,urn:cite:fuSyntax:0085003sentences.2897329,5541,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897329_21,θεόσ
Ἄρει,urn:cite:fuSyntax:0085003tokens.2897330_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:861.1,urn:cite:fuSyntax:0085003sentences.2897330,5547,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897330_7,Ἄρησ
θράσει,urn:cite:fuSyntax:0085003tokens.2897330_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:861.5,urn:cite:fuSyntax:0085003sentences.2897330,5551,n-s---nd-,urn:cite:fuSyntax:0085003tokens.2897330_7,θράσοσ
γυνὴ,urn:cite:fuSyntax:0085003tokens.2897331_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:862.1,urn:cite:fuSyntax:0085003sentences.2897331,5553,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897331_6,γυνή1
ἄνδρ᾽,urn:cite:fuSyntax:0085003tokens.2897331_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:862.3,urn:cite:fuSyntax:0085003sentences.2897331,5555,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897331_6,ἀνήρ1
αἰῶνος,urn:cite:fuSyntax:0085003tokens.2897331_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:862.5,urn:cite:fuSyntax:0085003sentences.2897331,5557,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897331_6,αἰών1
σφαγαῖσι,urn:cite:fuSyntax:0085003tokens.2897331_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:863.3,urn:cite:fuSyntax:0085003sentences.2897331,5562,n-p---fd-,urn:cite:fuSyntax:0085003tokens.2897331_9,σφαγή1
ξίφος,urn:cite:fuSyntax:0085003tokens.2897331_12,urn:cts:greekLit:tlg0085.tlg003.fuSyn:863.5,urn:cite:fuSyntax:0085003sentences.2897331,5564,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897331_11,ξίφοσ
Κύπρις,urn:cite:fuSyntax:0085003tokens.2897332_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:864.7,urn:cite:fuSyntax:0085003sentences.2897332,5572,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897332_6,Κύπρισ
παίδων,urn:cite:fuSyntax:0085003tokens.2897333_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:865.3,urn:cite:fuSyntax:0085003sentences.2897333,5576,n-p---fg-,urn:cite:fuSyntax:0085003tokens.2897333_1,παῖσ
ἵμερος,urn:cite:fuSyntax:0085003tokens.2897333_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:865.4,urn:cite:fuSyntax:0085003sentences.2897333,5577,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897333_5,ἵμεροσ
σύνευνον,urn:cite:fuSyntax:0085003tokens.2897333_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:866.2,urn:cite:fuSyntax:0085003sentences.2897333,5582,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897333_8,σύνευνοσ
γνώμην,urn:cite:fuSyntax:0085003tokens.2897333_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:867.1,urn:cite:fuSyntax:0085003sentences.2897333,5586,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897333_12,γνώμη1
ἄναλκις,urn:cite:fuSyntax:0085003tokens.2897334_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:868.2,urn:cite:fuSyntax:0085003sentences.2897334,5594,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897334_6,ἄναλκισ
Ἄργος,urn:cite:fuSyntax:0085003tokens.2897335_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:869.3,urn:cite:fuSyntax:0085003sentences.2897335,5601,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897335_2,Ἄργοσ
γένος,urn:cite:fuSyntax:0085003tokens.2897335_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:869.6,urn:cite:fuSyntax:0085003sentences.2897335,5604,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897335_5,γένοσ
λόγου,urn:cite:fuSyntax:0085003tokens.2897336_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:870.2,urn:cite:fuSyntax:0085003sentences.2897336,5607,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897336_3,λόγοσ
σπορᾶς,urn:cite:fuSyntax:0085003tokens.2897337_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:871.1,urn:cite:fuSyntax:0085003sentences.2897337,5613,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897337_4,σπορά1
τόξοισι,urn:cite:fuSyntax:0085003tokens.2897337_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:872.1,urn:cite:fuSyntax:0085003sentences.2897337,5620,n-p---nd-,urn:cite:fuSyntax:0085003tokens.2897337_9,τόξον1
πόνων,urn:cite:fuSyntax:0085003tokens.2897337_12,urn:cts:greekLit:tlg0085.tlg003.fuSyn:872.5,urn:cite:fuSyntax:0085003sentences.2897337,5624,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897337_13,πόνοσ
χρησμὸν,urn:cite:fuSyntax:0085003tokens.2897338_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:873.4,urn:cite:fuSyntax:0085003sentences.2897338,5631,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897338_7,χρησμόσ
μήτηρ,urn:cite:fuSyntax:0085003tokens.2897338_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:874.1,urn:cite:fuSyntax:0085003sentences.2897338,5634,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897338_7,μήτηρ1
Τιτανὶς,urn:cite:fuSyntax:0085003tokens.2897338_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:874.4,urn:cite:fuSyntax:0085003sentences.2897338,5637,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897338_9,Τιτανίσ
Θέμις,urn:cite:fuSyntax:0085003tokens.2897338_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:874.5,urn:cite:fuSyntax:0085003sentences.2897338,5638,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897338_7,θέμισ
λόγου,urn:cite:fuSyntax:0085003tokens.2897339_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:875.8,urn:cite:fuSyntax:0085003sentences.2897339,5647,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897339_6,λόγοσ
σφάκελος,urn:cite:fuSyntax:0085003tokens.2897340_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:878.4,urn:cite:fuSyntax:0085003sentences.2897340,5662,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897340_8,σφάκελοσ
μανίαι,urn:cite:fuSyntax:0085003tokens.2897340_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:879.1,urn:cite:fuSyntax:0085003sentences.2897340,5665,n-p---fn-,urn:cite:fuSyntax:0085003tokens.2897340_8,μανία1
οἴστρου,urn:cite:fuSyntax:0085003tokens.2897340_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:879.4,urn:cite:fuSyntax:0085003sentences.2897340,5668,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897340_15,οἶστροσ
ἄρδις,urn:cite:fuSyntax:0085003tokens.2897340_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:879.6,urn:cite:fuSyntax:0085003sentences.2897340,5670,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897340_16,ἄρδισ
κραδία,urn:cite:fuSyntax:0085003tokens.2897341_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:881.1,urn:cite:fuSyntax:0085003sentences.2897341,5675,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897341_5,καρδία1
φόβῳ,urn:cite:fuSyntax:0085003tokens.2897341_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:881.3,urn:cite:fuSyntax:0085003sentences.2897341,5677,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897341_5,φόβοσ
φρένα,urn:cite:fuSyntax:0085003tokens.2897341_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:881.4,urn:cite:fuSyntax:0085003sentences.2897341,5678,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897341_5,φρήν1
ὄμμαθ᾽,urn:cite:fuSyntax:0085003tokens.2897342_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:882.3,urn:cite:fuSyntax:0085003sentences.2897342,5683,n-p---nn-,urn:cite:fuSyntax:0085003tokens.2897342_1,ὄμμα1
δρόμου,urn:cite:fuSyntax:0085003tokens.2897342_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:883.3,urn:cite:fuSyntax:0085003sentences.2897342,5688,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897342_6,δρόμοσ
λύσσης,urn:cite:fuSyntax:0085003tokens.2897342_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:883.5,urn:cite:fuSyntax:0085003sentences.2897342,5690,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897342_11,λύσσα1
πνεύματι,urn:cite:fuSyntax:0085003tokens.2897342_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:884.1,urn:cite:fuSyntax:0085003sentences.2897342,5691,n-s---nd-,urn:cite:fuSyntax:0085003tokens.2897342_9,πνεῦμα1
γλώσσης,urn:cite:fuSyntax:0085003tokens.2897342_14,urn:cts:greekLit:tlg0085.tlg003.fuSyn:884.4,urn:cite:fuSyntax:0085003sentences.2897342,5694,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897342_15,γλῶσσα1
λόγοι,urn:cite:fuSyntax:0085003tokens.2897343_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:885.3,urn:cite:fuSyntax:0085003sentences.2897343,5699,n-p---mn-,urn:cite:fuSyntax:0085003tokens.2897343_4,λόγοσ
κύμασιν,urn:cite:fuSyntax:0085003tokens.2897343_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:886.3,urn:cite:fuSyntax:0085003sentences.2897343,5704,n-p---nd-,urn:cite:fuSyntax:0085003tokens.2897343_7,κῦμα1
ἄτης,urn:cite:fuSyntax:0085003tokens.2897343_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:886.4,urn:cite:fuSyntax:0085003sentences.2897343,5705,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897343_8,ἄτη1
γνώμᾳ,urn:cite:fuSyntax:0085003tokens.2897344_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:888.3,urn:cite:fuSyntax:0085003sentences.2897344,5715,n-s---fd-,urn:cite:fuSyntax:0085003tokens.2897344_8,γνώμη1
σᾳ,urn:cite:fuSyntax:0085003tokens.2897344_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:888.9,urn:cite:fuSyntax:0085003sentences.2897344,5721,n-s---fd-,urn:cite:fuSyntax:0085003tokens.2897344_16,γλῶσσα
πλούτῳ,urn:cite:fuSyntax:0085003tokens.2897344_29,urn:cts:greekLit:tlg0085.tlg003.fuSyn:891.4,urn:cite:fuSyntax:0085003sentences.2897344,5735,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897344_30,πλοῦτοσ
γέννᾳ,urn:cite:fuSyntax:0085003tokens.2897344_33,urn:cts:greekLit:tlg0085.tlg003.fuSyn:892.3,urn:cite:fuSyntax:0085003sentences.2897344,5739,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897344_34,γέννασ
χερνήταν,urn:cite:fuSyntax:0085003tokens.2897344_36,urn:cts:greekLit:tlg0085.tlg003.fuSyn:893.2,urn:cite:fuSyntax:0085003sentences.2897344,5742,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897344_35,χερνήτησ
γάμων,urn:cite:fuSyntax:0085003tokens.2897344_38,urn:cts:greekLit:tlg0085.tlg003.fuSyn:893.4,urn:cite:fuSyntax:0085003sentences.2897344,5744,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897344_37,γάμοσ
πότνιαι,urn:cite:fuSyntax:0085003tokens.2897345_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:895.1,urn:cite:fuSyntax:0085003sentences.2897345,5751,n-p---fv-,urn:cite:fuSyntax:0085003tokens.2897345_7,πότνια1
Μοῖραι,urn:cite:fuSyntax:0085003tokens.2897345_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:895.2,urn:cite:fuSyntax:0085003sentences.2897345,5752,n-p---fv-,urn:cite:fuSyntax:0085003tokens.2897345_14,μοῖρα1
λεχέων,urn:cite:fuSyntax:0085003tokens.2897345_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:895.4,urn:cite:fuSyntax:0085003sentences.2897345,5754,n-p---ng-,urn:cite:fuSyntax:0085003tokens.2897345_15,λέχοσ
Διὸς,urn:cite:fuSyntax:0085003tokens.2897345_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:895.5,urn:cite:fuSyntax:0085003sentences.2897345,5755,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897345_9,Ζεύσ
τειραν,urn:cite:fuSyntax:0085003tokens.2897345_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:895.8,urn:cite:fuSyntax:0085003sentences.2897345,5758,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897345_15,εὐνήτειρα
γαμέτᾳ,urn:cite:fuSyntax:0085003tokens.2897346_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:897.4,urn:cite:fuSyntax:0085003sentences.2897346,5765,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897346_3,γαμέτησ
οὐρανοῦ,urn:cite:fuSyntax:0085003tokens.2897346_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:897.8,urn:cite:fuSyntax:0085003sentences.2897346,5769,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897346_7,οὐρανόσ
ἀστεργάνορα,urn:cite:fuSyntax:0085003tokens.2897347_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:898.3,urn:cite:fuSyntax:0085003sentences.2897347,5773,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897347_4,ἀστεργάνωρ1
παρθενίαν,urn:cite:fuSyntax:0085003tokens.2897347_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:898.4,urn:cite:fuSyntax:0085003sentences.2897347,5774,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897347_5,παρθενία1
Ἰοῦς,urn:cite:fuSyntax:0085003tokens.2897347_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:899.2,urn:cite:fuSyntax:0085003sentences.2897347,5776,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897347_4,Ἰώ1
Ἥρας,urn:cite:fuSyntax:0085003tokens.2897347_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:900.2,urn:cite:fuSyntax:0085003sentences.2897347,5779,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897347_10,Ἥρα1
ἀλατείαις,urn:cite:fuSyntax:0085003tokens.2897347_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:900.3,urn:cite:fuSyntax:0085003sentences.2897347,5780,n-p---fd-,urn:cite:fuSyntax:0085003tokens.2897347_7,ἀλητεία1
πόνων,urn:cite:fuSyntax:0085003tokens.2897347_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:900.4,urn:cite:fuSyntax:0085003sentences.2897347,5781,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897347_10,πόνοσ
γάμος,urn:cite:fuSyntax:0085003tokens.2897348_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:901.7,urn:cite:fuSyntax:0085003sentences.2897348,5789,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897348_3,γάμοσ
θεῶν,urn:cite:fuSyntax:0085003tokens.2897350_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:902.9,urn:cite:fuSyntax:0085003sentences.2897350,5799,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897350_7,θεόσ
ἔρως,urn:cite:fuSyntax:0085003tokens.2897350_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:903.1,urn:cite:fuSyntax:0085003sentences.2897350,5800,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897350_10,ἔρωσ
ὄμμα,urn:cite:fuSyntax:0085003tokens.2897350_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:903.3,urn:cite:fuSyntax:0085003sentences.2897350,5802,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897350_10,ὄμμα1
πόλεμος,urn:cite:fuSyntax:0085003tokens.2897351_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:904.5,urn:cite:fuSyntax:0085003sentences.2897351,5810,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897351_0,πόλεμοσ
Διὸς,urn:cite:fuSyntax:0085003tokens.2897353_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:906.2,urn:cite:fuSyntax:0085003sentences.2897353,5823,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897353_6,Ζεύσ
μῆτιν,urn:cite:fuSyntax:0085003tokens.2897353_6,906b-1,urn:cite:fuSyntax:0085003sentences.2897353,5827,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897353_8,μῆτισ
Ζεύς,urn:cite:fuSyntax:0085003tokens.2897354_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:907.4,urn:cite:fuSyntax:0085003sentences.2897354,5835,n-s---mn-,urn:cite:fuSyntax:0085003tokens.2897354_10,Ζεύσ
φρενῶν,urn:cite:fuSyntax:0085003tokens.2897354_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:907.8,urn:cite:fuSyntax:0085003sentences.2897354,5839,n-p---fg-,urn:cite:fuSyntax:0085003tokens.2897354_7,φρήν1
γάμον,urn:cite:fuSyntax:0085003tokens.2897354_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:909.1,urn:cite:fuSyntax:0085003sentences.2897354,5846,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897354_16,γάμοσ
τυραννίδος,urn:cite:fuSyntax:0085003tokens.2897354_21,urn:cts:greekLit:tlg0085.tlg003.fuSyn:909.7,urn:cite:fuSyntax:0085003sentences.2897354,5852,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897354_23,τυραννίσ
θρόνων,urn:cite:fuSyntax:0085003tokens.2897354_22,urn:cts:greekLit:tlg0085.tlg003.fuSyn:910.1,urn:cite:fuSyntax:0085003sentences.2897354,5853,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897354_23,θρόνοσ
πατρὸς,urn:cite:fuSyntax:0085003tokens.2897355_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:910.6,urn:cite:fuSyntax:0085003sentences.2897355,5858,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897355_4,πατήρ1
ἀρὰ,urn:cite:fuSyntax:0085003tokens.2897355_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:910.8,urn:cite:fuSyntax:0085003sentences.2897355,5860,n-s---fn-,urn:cite:fuSyntax:0085003tokens.2897355_8,ἀρά1
Κρόνου,urn:cite:fuSyntax:0085003tokens.2897355_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:911.1,urn:cite:fuSyntax:0085003sentences.2897355,5861,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897355_3,Κρόνοσ
θρόνων,urn:cite:fuSyntax:0085003tokens.2897355_14,urn:cts:greekLit:tlg0085.tlg003.fuSyn:912.5,urn:cite:fuSyntax:0085003sentences.2897355,5871,n-p---ng-,urn:cite:fuSyntax:0085003tokens.2897355_11,θρόνον1
μόχθων,urn:cite:fuSyntax:0085003tokens.2897356_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:913.2,urn:cite:fuSyntax:0085003sentences.2897356,5874,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897356_3,μόχθοσ
ἐκτροπὴν,urn:cite:fuSyntax:0085003tokens.2897356_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:913.3,urn:cite:fuSyntax:0085003sentences.2897356,5875,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897356_11,ἐκτροπή1
θεῶν,urn:cite:fuSyntax:0085003tokens.2897356_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:913.5,urn:cite:fuSyntax:0085003sentences.2897356,5877,n-p---mg-,urn:cite:fuSyntax:0085003tokens.2897356_4,θεόσ
τρόπῳ,urn:cite:fuSyntax:0085003tokens.2897357_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:915.5,urn:cite:fuSyntax:0085003sentences.2897357,5890,n-s---md-,urn:cite:fuSyntax:0085003tokens.2897357_4,τρόποσ
κτύποις,urn:cite:fuSyntax:0085003tokens.2897358_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:916.5,urn:cite:fuSyntax:0085003sentences.2897358,5899,n-p---md-,urn:cite:fuSyntax:0085003tokens.2897358_9,κτύποσ
χεροῖν,urn:cite:fuSyntax:0085003tokens.2897358_14,urn:cts:greekLit:tlg0085.tlg003.fuSyn:917.6,urn:cite:fuSyntax:0085003sentences.2897358,5905,n-d---fd-,urn:cite:fuSyntax:0085003tokens.2897358_13,χείρ1
βέλος,urn:cite:fuSyntax:0085003tokens.2897358_16,urn:cts:greekLit:tlg0085.tlg003.fuSyn:917.8,urn:cite:fuSyntax:0085003sentences.2897358,5907,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897358_11,βέλοσ
πτώματ᾽,urn:cite:fuSyntax:0085003tokens.2897359_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:919.3,urn:cite:fuSyntax:0085003sentences.2897359,5919,n-p---na-,urn:cite:fuSyntax:0085003tokens.2897359_9,πτῶμα1
παλαιστὴν,urn:cite:fuSyntax:0085003tokens.2897360_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:920.2,urn:cite:fuSyntax:0085003sentences.2897360,5924,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897360_8,παλαιστήσ
τέρας,urn:cite:fuSyntax:0085003tokens.2897360_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:921.6,urn:cite:fuSyntax:0085003sentences.2897360,5932,n-s---na-,urn:cite:fuSyntax:0085003tokens.2897360_8,τέρασ
κεραυνοῦ,urn:cite:fuSyntax:0085003tokens.2897361_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:922.3,urn:cite:fuSyntax:0085003sentences.2897361,5936,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897361_4,κεραυνόσ
φλόγα,urn:cite:fuSyntax:0085003tokens.2897361_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:922.6,urn:cite:fuSyntax:0085003sentences.2897361,5939,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897361_9,φλόξ
βροντῆς,urn:cite:fuSyntax:0085003tokens.2897361_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:923.1,urn:cite:fuSyntax:0085003sentences.2897361,5941,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897361_10,βροντή1
κτύπον,urn:cite:fuSyntax:0085003tokens.2897361_12,urn:cts:greekLit:tlg0085.tlg003.fuSyn:923.5,urn:cite:fuSyntax:0085003sentences.2897361,5945,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897361_9,κτύποσ
θαλασσίαν,urn:cite:fuSyntax:0085003tokens.2897362_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:924.1,urn:cite:fuSyntax:0085003sentences.2897362,5947,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897362_5,θαλασσία1
γῆς,urn:cite:fuSyntax:0085003tokens.2897362_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:924.3,urn:cite:fuSyntax:0085003sentences.2897362,5949,n-s---fg-,urn:cite:fuSyntax:0085003tokens.2897362_5,γῆ1
τινάκτειραν,urn:cite:fuSyntax:0085003tokens.2897362_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:924.4,urn:cite:fuSyntax:0085003sentences.2897362,5950,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897362_5,τινάκτειρα1
νόσον,urn:cite:fuSyntax:0085003tokens.2897362_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:924.5,urn:cite:fuSyntax:0085003sentences.2897362,5951,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897362_7,νόσοσ
τρίαιναν,urn:cite:fuSyntax:0085003tokens.2897362_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:925.1,urn:cite:fuSyntax:0085003sentences.2897362,5952,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897362_7,τρίαινα1
αἰχμὴν,urn:cite:fuSyntax:0085003tokens.2897362_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:925.3,urn:cite:fuSyntax:0085003sentences.2897362,5954,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897362_7,αἰχμή1
Ποσειδῶνος,urn:cite:fuSyntax:0085003tokens.2897362_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:925.5,urn:cite:fuSyntax:0085003sentences.2897362,5956,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897362_8,Ποσειδῶν1
Διός,urn:cite:fuSyntax:0085003tokens.2897364_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:928.8,urn:cite:fuSyntax:0085003sentences.2897364,5982,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897364_7,Ζεύσ
Ζηνός,urn:cite:fuSyntax:0085003tokens.2897366_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:930.5,urn:cite:fuSyntax:0085003sentences.2897366,5997,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897366_4,Ζεύσ
πόνους,urn:cite:fuSyntax:0085003tokens.2897367_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:931.7,urn:cite:fuSyntax:0085003sentences.2897367,6006,n-p---ma-,urn:cite:fuSyntax:0085003tokens.2897367_5,πόνοσ
ἔπη,urn:cite:fuSyntax:0085003tokens.2897368_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:932.7,urn:cite:fuSyntax:0085003sentences.2897368,6014,n-p---na-,urn:cite:fuSyntax:0085003tokens.2897368_6,ἔποσ
ἆθλον,urn:cite:fuSyntax:0085003tokens.2897370_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:934.2,urn:cite:fuSyntax:0085003sentences.2897370,6026,n-s---ma-,urn:cite:fuSyntax:0085003tokens.2897370_8,ἆθλοσ
Ἀδράστειαν,urn:cite:fuSyntax:0085003tokens.2897373_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:936.4,urn:cite:fuSyntax:0085003sentences.2897373,6046,n-s---fa-,urn:cite:fuSyntax:0085003tokens.2897373_2,Ἀδράστεια1
Ζηνὸς,urn:cite:fuSyntax:0085003tokens.2897375_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:938.4,urn:cite:fuSyntax:0085003sentences.2897375,6061,n-s---mg-,urn:cite:fuSyntax:0085003tokens.2897375_7,Ζεύσ
