SURFACEFORM,TOKENURN,CTSURN,SENTENCEURN,SEQ,POS,HEAD,LEMMA
ἐκεῖνος,urn:cite:fuSyntax:0085003tokens.2897381_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:948.5,urn:cite:fuSyntax:0085003sentences.2897381,6135,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897381_12,ἐκεῖνοσ
ταῦτα,urn:cite:fuSyntax:0085003tokens.2897382_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:949.2,urn:cite:fuSyntax:0085003sentences.2897382,6140,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897382_7,οὗτοσ
αὔθ᾽,urn:cite:fuSyntax:0085003tokens.2897382_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:950.2,urn:cite:fuSyntax:0085003sentences.2897382,6146,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897382_10,αὐτόσ
ἕκαστα,urn:cite:fuSyntax:0085003tokens.2897382_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:950.3,urn:cite:fuSyntax:0085003sentences.2897382,6147,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897382_8,ἕκαστοσ
διπλᾶς,urn:cite:fuSyntax:0085003tokens.2897383_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:950.9,urn:cite:fuSyntax:0085003sentences.2897383,6153,a-p---fa-,urn:cite:fuSyntax:0085003tokens.2897383_5,διπλόοσ
τοιούτοις,urn:cite:fuSyntax:0085003tokens.2897384_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:952.3,urn:cite:fuSyntax:0085003sentences.2897384,6165,a-p---nd-,urn:cite:fuSyntax:0085003tokens.2897384_8,τοιοῦτοσ
σεμνόστομός,urn:cite:fuSyntax:0085003tokens.2897385_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:953.1,urn:cite:fuSyntax:0085003sentences.2897385,6169,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897385_3,σεμνόστομοσ
πλέως,urn:cite:fuSyntax:0085003tokens.2897385_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:953.5,urn:cite:fuSyntax:0085003sentences.2897385,6173,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897385_3,πλέωσ
νέον,urn:cite:fuSyntax:0085003tokens.2897386_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:955.1,urn:cite:fuSyntax:0085003sentences.2897386,6182,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897386_3,νέοσ
νέοι,urn:cite:fuSyntax:0085003tokens.2897386_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:955.2,urn:cite:fuSyntax:0085003sentences.2897386,6183,a-p---mn-,urn:cite:fuSyntax:0085003tokens.2897386_3,νέοσ
ἀπενθῆ,urn:cite:fuSyntax:0085003tokens.2897386_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:956.2,urn:cite:fuSyntax:0085003sentences.2897386,6189,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897386_9,ἀπενθήσ
δισσοὺς,urn:cite:fuSyntax:0085003tokens.2897387_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:957.1,urn:cite:fuSyntax:0085003sentences.2897387,6196,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897387_6,δισσόσ
τρίτον,urn:cite:fuSyntax:0085003tokens.2897388_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:958.1,urn:cite:fuSyntax:0085003sentences.2897388,6201,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897388_5,τρίτοσ
αἴσχιστα,urn:cite:fuSyntax:0085003tokens.2897388_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:959.1,urn:cite:fuSyntax:0085003sentences.2897388,6207,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897388_8,αἰσχρόσ
τάχιστα,urn:cite:fuSyntax:0085003tokens.2897388_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:959.3,urn:cite:fuSyntax:0085003sentences.2897388,6209,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897388_8,ταχύσ
νέους,urn:cite:fuSyntax:0085003tokens.2897389_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:960.6,urn:cite:fuSyntax:0085003sentences.2897389,6220,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897389_11,νέοσ
πολλοῦ,urn:cite:fuSyntax:0085003tokens.2897390_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:961.1,urn:cite:fuSyntax:0085003sentences.2897390,6223,a-s---ng-,urn:cite:fuSyntax:0085003tokens.2897390_3,πολύσ
παντὸς,urn:cite:fuSyntax:0085003tokens.2897390_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:961.5,urn:cite:fuSyntax:0085003sentences.2897390,6227,a-s---ng-,urn:cite:fuSyntax:0085003tokens.2897390_3,πᾶσ
οὐδὲν,urn:cite:fuSyntax:0085003tokens.2897392_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:963.3,urn:cite:fuSyntax:0085003sentences.2897392,6240,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897392_1,οὐδείσ
σῆς,urn:cite:fuSyntax:0085003tokens.2897394_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:966.2,urn:cite:fuSyntax:0085003sentences.2897394,6257,a-s---fg-,urn:cite:fuSyntax:0085003tokens.2897394_3,σόσ
ἐμὴν,urn:cite:fuSyntax:0085003tokens.2897394_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:966.5,urn:cite:fuSyntax:0085003sentences.2897394,6260,a-s---fa-,urn:cite:fuSyntax:0085003tokens.2897394_6,ἐμόσ
κρεῖσσον,urn:cite:fuSyntax:0085003tokens.2897395_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:968.1,urn:cite:fuSyntax:0085003sentences.2897395,6271,a-s---nac,urn:cite:fuSyntax:0085003tokens.2897395_3,κρείσσων1
πιστὸν,urn:cite:fuSyntax:0085003tokens.2897395_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:969.5,urn:cite:fuSyntax:0085003sentences.2897395,6281,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897395_12,πιστόσ
ἐμοὺς,urn:cite:fuSyntax:0085003tokens.2897399_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:972.6,urn:cite:fuSyntax:0085003sentences.2897399,6301,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897399_6,ἐμόσ
ἐχθροὺς,urn:cite:fuSyntax:0085003tokens.2897399_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:973.1,urn:cite:fuSyntax:0085003sentences.2897399,6303,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897399_7,ἐχθρόσ
τούτοις,urn:cite:fuSyntax:0085003tokens.2897400_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:973.8,urn:cite:fuSyntax:0085003sentences.2897400,6310,a-p---md-,urn:cite:fuSyntax:0085003tokens.2897400_4,οὗτοσ
ἁπλῷ,urn:cite:fuSyntax:0085003tokens.2897402_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:975.1,urn:cite:fuSyntax:0085003sentences.2897402,6320,a-s---md-,urn:cite:fuSyntax:0085003tokens.2897402_2,ἁπλόσ
πάντας,urn:cite:fuSyntax:0085003tokens.2897402_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:975.4,urn:cite:fuSyntax:0085003sentences.2897402,6323,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897402_6,πᾶσ
ὅσοι,urn:cite:fuSyntax:0085003tokens.2897402_8,975a-1,urn:cite:fuSyntax:0085003sentences.2897402,6327,a-p---mn-,urn:cite:fuSyntax:0085003tokens.2897402_11,ὅσοσ
σμικρὰν,urn:cite:fuSyntax:0085003tokens.2897403_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:976.6,urn:cite:fuSyntax:0085003sentences.2897403,6339,a-s---fa-,urn:cite:fuSyntax:0085003tokens.2897403_7,μικρόσ
ἐχθροὺς,urn:cite:fuSyntax:0085003tokens.2897404_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:977.7,urn:cite:fuSyntax:0085003sentences.2897404,6348,a-p---ma-,urn:cite:fuSyntax:0085003tokens.2897404_8,ἐχθρόσ
φορητὸς,urn:cite:fuSyntax:0085003tokens.2897405_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:978.2,urn:cite:fuSyntax:0085003sentences.2897405,6352,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897405_1,φορητόσ
πάνθ᾽,urn:cite:fuSyntax:0085003tokens.2897409_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:981.3,urn:cite:fuSyntax:0085003sentences.2897409,6372,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897409_2,πᾶς
οὐδὲν,urn:cite:fuSyntax:0085003tokens.2897412_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:984.3,urn:cite:fuSyntax:0085003sentences.2897412,6395,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897412_1,οὐδείσ
αὐτῷ,urn:cite:fuSyntax:0085003tokens.2897413_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:985.7,urn:cite:fuSyntax:0085003sentences.2897413,6406,a-s---md-,urn:cite:fuSyntax:0085003tokens.2897413_6,αὐτόσ
ἀνούστερος,urn:cite:fuSyntax:0085003tokens.2897415_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:987.8,urn:cite:fuSyntax:0085003sentences.2897415,6423,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897415_6,ἄνοοσ
λυμαντήρια,urn:cite:fuSyntax:0085003tokens.2897416_18,urn:cts:greekLit:tlg0085.tlg003.fuSyn:991.5,urn:cite:fuSyntax:0085003sentences.2897416,6448,a-p---nn-,urn:cite:fuSyntax:0085003tokens.2897416_17,λυμαντήριοσ
ταῦτα,urn:cite:fuSyntax:0085003tokens.2897417_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:992.2,urn:cite:fuSyntax:0085003sentences.2897417,6451,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897417_1,οὗτοσ
αἰθαλοῦσσα,urn:cite:fuSyntax:0085003tokens.2897417_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:992.5,urn:cite:fuSyntax:0085003sentences.2897417,6454,a-s---fn-,urn:cite:fuSyntax:0085003tokens.2897417_6,αἰθαλόεισ
λευκοπτέρῳ,urn:cite:fuSyntax:0085003tokens.2897417_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:993.1,urn:cite:fuSyntax:0085003sentences.2897417,6457,a-s---fd-,urn:cite:fuSyntax:0085003tokens.2897417_10,λευκόπτεροσ
χθονίοις,urn:cite:fuSyntax:0085003tokens.2897417_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:994.1,urn:cite:fuSyntax:0085003sentences.2897417,6462,a-p---nd-,urn:cite:fuSyntax:0085003tokens.2897417_12,χθόνιοσ
πάντα,urn:cite:fuSyntax:0085003tokens.2897417_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:994.3,urn:cite:fuSyntax:0085003sentences.2897417,6464,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897417_14,πᾶσ
οὐδὲν,urn:cite:fuSyntax:0085003tokens.2897418_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:995.3,urn:cite:fuSyntax:0085003sentences.2897418,6470,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897418_1,οὐδείσ
ταῦτ᾽,urn:cite:fuSyntax:0085003tokens.2897419_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:997.5,urn:cite:fuSyntax:0085003sentences.2897419,6487,a-p---nn-,urn:cite:fuSyntax:0085003tokens.2897419_7,οὗτοσ
μάταιε,urn:cite:fuSyntax:0085003tokens.2897421_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:999.4,urn:cite:fuSyntax:0085003sentences.2897421,6501,a-s---mv-,urn:cite:fuSyntax:0085003tokens.2897421_6,μάταιοσ
θηλύνους,urn:cite:fuSyntax:0085003tokens.2897423_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1003.3,urn:cite:fuSyntax:0085003sentences.2897423,6527,a-p---mn-,urn:cite:fuSyntax:0085003tokens.2897423_10,θηλύνοοσ
μέγα,urn:cite:fuSyntax:0085003tokens.2897423_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1004.4,urn:cite:fuSyntax:0085003sentences.2897423,6533,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897423_16,μέγασ
γυναικομίμοις,urn:cite:fuSyntax:0085003tokens.2897423_17,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1005.1,urn:cite:fuSyntax:0085003sentences.2897423,6535,a-p---nd-,urn:cite:fuSyntax:0085003tokens.2897423_18,γυναικόμιμοσ
παντὸς,urn:cite:fuSyntax:0085003tokens.2897424_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1006.7,urn:cite:fuSyntax:0085003sentences.2897424,6544,a-s---ng-,urn:cite:fuSyntax:0085003tokens.2897424_3,πᾶσ
πολλὰ,urn:cite:fuSyntax:0085003tokens.2897425_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1007.3,urn:cite:fuSyntax:0085003sentences.2897425,6549,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897425_1,πολύσ
οὐδὲν,urn:cite:fuSyntax:0085003tokens.2897426_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1008.3,urn:cite:fuSyntax:0085003sentences.2897426,6556,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897426_1,οὐδείσ
ἐμαῖς,urn:cite:fuSyntax:0085003tokens.2897426_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1009.1,urn:cite:fuSyntax:0085003sentences.2897426,6561,a-p---fd-,urn:cite:fuSyntax:0085003tokens.2897426_7,ἐμόσ
νεοζυγὴς,urn:cite:fuSyntax:0085003tokens.2897427_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1009.7,urn:cite:fuSyntax:0085003sentences.2897427,6567,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897427_6,νεοζυγήσ
ἀσθενεῖ,urn:cite:fuSyntax:0085003tokens.2897428_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1011.4,urn:cite:fuSyntax:0085003sentences.2897428,6578,a-s---nd-,urn:cite:fuSyntax:0085003tokens.2897428_5,ἀσθενήσ
αὐτὴ,urn:cite:fuSyntax:0085003tokens.2897429_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1013.1,urn:cite:fuSyntax:0085003sentences.2897429,6587,a-s---fn-,urn:cite:fuSyntax:0085003tokens.2897429_1,αὐτόσ
αὑτὴν,urn:cite:fuSyntax:0085003tokens.2897429_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1013.3,urn:cite:fuSyntax:0085003sentences.2897429,6589,a-s---fa-,urn:cite:fuSyntax:0085003tokens.2897429_8,ἑαυτοῦ1
μεῖζον,urn:cite:fuSyntax:0085003tokens.2897429_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1013.5,urn:cite:fuSyntax:0085003sentences.2897429,6591,a-s---nac,urn:cite:fuSyntax:0085003tokens.2897429_12,μέγασ
ἐμοῖς,urn:cite:fuSyntax:0085003tokens.2897430_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1014.7,urn:cite:fuSyntax:0085003sentences.2897430,6600,a-p---md-,urn:cite:fuSyntax:0085003tokens.2897430_9,ἐμόσ
οἷός,urn:cite:fuSyntax:0085003tokens.2897430_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1015.1,urn:cite:fuSyntax:0085003sentences.2897430,6604,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897430_13,οἷοσ
κακῶν,urn:cite:fuSyntax:0085003tokens.2897430_15,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1015.5,urn:cite:fuSyntax:0085003sentences.2897430,6608,a-p---ng-,urn:cite:fuSyntax:0085003tokens.2897430_16,κακόσ
ἄφυκτος,urn:cite:fuSyntax:0085003tokens.2897430_18,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1016.2,urn:cite:fuSyntax:0085003sentences.2897430,6611,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897430_13,ἄφυκτοσ
πρῶτα,urn:cite:fuSyntax:0085003tokens.2897431_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1016.4,urn:cite:fuSyntax:0085003sentences.2897431,6613,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897431_14,πρῶτοσ
κεραυνίᾳ,urn:cite:fuSyntax:0085003tokens.2897431_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1017.4,urn:cite:fuSyntax:0085003sentences.2897431,6620,a-s---fd-,urn:cite:fuSyntax:0085003tokens.2897431_9,κεραύνιοσ
σόν,urn:cite:fuSyntax:0085003tokens.2897431_18,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1019.2,urn:cite:fuSyntax:0085003sentences.2897431,6630,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897431_16,σόσ
πετραία,urn:cite:fuSyntax:0085003tokens.2897431_20,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1019.4,urn:cite:fuSyntax:0085003sentences.2897431,6632,a-s---fn-,urn:cite:fuSyntax:0085003tokens.2897431_22,πετραῖοσ
μακρὸν,urn:cite:fuSyntax:0085003tokens.2897432_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1020.1,urn:cite:fuSyntax:0085003sentences.2897432,6638,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897432_3,μακρόσ
ἄψορρον,urn:cite:fuSyntax:0085003tokens.2897432_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1021.1,urn:cite:fuSyntax:0085003sentences.2897432,6643,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897432_7,ἄψορροσ
πτηνὸς,urn:cite:fuSyntax:0085003tokens.2897433_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1022.1,urn:cite:fuSyntax:0085003sentences.2897433,6651,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897433_5,πτηνόσ
δαφοινὸς,urn:cite:fuSyntax:0085003tokens.2897433_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1022.4,urn:cite:fuSyntax:0085003sentences.2897433,6654,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897433_8,δαφοινόσ
μέγα,urn:cite:fuSyntax:0085003tokens.2897433_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1023.3,urn:cite:fuSyntax:0085003sentences.2897433,6660,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897433_14,μέγασ
ἄκλητος,urn:cite:fuSyntax:0085003tokens.2897433_16,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1024.1,urn:cite:fuSyntax:0085003sentences.2897433,6663,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897433_18,ἄκλητοσ
πανήμερος,urn:cite:fuSyntax:0085003tokens.2897433_19,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1024.4,urn:cite:fuSyntax:0085003sentences.2897433,6666,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897433_18,πανήμεροσ
κελαινόβρωτον,urn:cite:fuSyntax:0085003tokens.2897433_21,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1025.1,urn:cite:fuSyntax:0085003sentences.2897433,6668,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897433_23,κελαινόβρωτος
σῶν,urn:cite:fuSyntax:0085003tokens.2897434_14,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1027.7,urn:cite:fuSyntax:0085003sentences.2897434,6686,a-p---mg-,urn:cite:fuSyntax:0085003tokens.2897434_15,σόσ
ἀναύγητον,urn:cite:fuSyntax:0085003tokens.2897434_21,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1028.6,urn:cite:fuSyntax:0085003sentences.2897434,6693,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897434_24,ἀναύγητοσ
κνεφαῖά,urn:cite:fuSyntax:0085003tokens.2897434_24,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1029.2,urn:cite:fuSyntax:0085003sentences.2897434,6696,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897434_28,κνεφαῖοσ
ταῦτα,urn:cite:fuSyntax:0085003tokens.2897435_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1030.2,urn:cite:fuSyntax:0085003sentences.2897435,6703,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897435_1,οὗτοσ
Δῖον,urn:cite:fuSyntax:0085003tokens.2897437_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1033.2,urn:cite:fuSyntax:0085003sentences.2897437,6724,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897437_5,δῖοσ
πᾶν,urn:cite:fuSyntax:0085003tokens.2897437_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1033.5,urn:cite:fuSyntax:0085003sentences.2897437,6727,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897437_11,πᾶσ
ἀμείνον᾽,urn:cite:fuSyntax:0085003tokens.2897438_11,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1035.2,urn:cite:fuSyntax:0085003sentences.2897438,6741,a-s---fac,urn:cite:fuSyntax:0085003tokens.2897438_12,ἀμείνων1
ἄκαιρα,urn:cite:fuSyntax:0085003tokens.2897439_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1036.5,urn:cite:fuSyntax:0085003sentences.2897439,6749,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897439_7,ἄκαιροσ
σοφὴν,urn:cite:fuSyntax:0085003tokens.2897440_9,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1038.4,urn:cite:fuSyntax:0085003sentences.2897440,6761,a-s---fa-,urn:cite:fuSyntax:0085003tokens.2897440_10,σοφόσ
σοφῷ,urn:cite:fuSyntax:0085003tokens.2897442_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1039.3,urn:cite:fuSyntax:0085003sentences.2897442,6766,a-s---md-,urn:cite:fuSyntax:0085003tokens.2897442_0,σοφόσ
αἰσχρὸν,urn:cite:fuSyntax:0085003tokens.2897442_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1039.5,urn:cite:fuSyntax:0085003sentences.2897442,6768,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897442_0,αἰσχρόσ
ἐχθρὸν,urn:cite:fuSyntax:0085003tokens.2897444_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1042.1,urn:cite:fuSyntax:0085003sentences.2897444,6782,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897444_1,ἐχθρόσ
ἐχθρῶν,urn:cite:fuSyntax:0085003tokens.2897444_6,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1042.3,urn:cite:fuSyntax:0085003sentences.2897444,6784,a-p---mg-,urn:cite:fuSyntax:0085003tokens.2897444_5,ἐχθρόσ
οὐδὲν,urn:cite:fuSyntax:0085003tokens.2897444_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1042.4,urn:cite:fuSyntax:0085003sentences.2897444,6785,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897444_0,οὐδείσ
ἀεικές,urn:cite:fuSyntax:0085003tokens.2897444_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1042.5,urn:cite:fuSyntax:0085003sentences.2897444,6786,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897444_7,ἀεικήσ
ταῦτ᾽,urn:cite:fuSyntax:0085003tokens.2897445_2,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1043.2,urn:cite:fuSyntax:0085003sentences.2897445,6789,a-p---na-,urn:cite:fuSyntax:0085003tokens.2897445_1,οὗτοσ
ἀμφήκης,urn:cite:fuSyntax:0085003tokens.2897445_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1044.2,urn:cite:fuSyntax:0085003sentences.2897445,6795,a-s---mn-,urn:cite:fuSyntax:0085003tokens.2897445_9,ἀμφήκησ
ἀγρίων,urn:cite:fuSyntax:0085003tokens.2897445_17,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1046.1,urn:cite:fuSyntax:0085003sentences.2897445,6804,a-p---mg-,urn:cite:fuSyntax:0085003tokens.2897445_18,ἄγριοσ
αὐταῖς,urn:cite:fuSyntax:0085003tokens.2897446_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1047.1,urn:cite:fuSyntax:0085003sentences.2897446,6811,a-p---fd-,urn:cite:fuSyntax:0085003tokens.2897446_6,αὐτόσ
τραχεῖ,urn:cite:fuSyntax:0085003tokens.2897446_13,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1048.4,urn:cite:fuSyntax:0085003sentences.2897446,6819,a-s---nd-,urn:cite:fuSyntax:0085003tokens.2897446_14,τραχύσ
ῥοθίῳ,urn:cite:fuSyntax:0085003tokens.2897446_14,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1048.5,urn:cite:fuSyntax:0085003sentences.2897446,6820,a-s---nd-,urn:cite:fuSyntax:0085003tokens.2897446_15,ῥόθιοσ
οὐρανίων,urn:cite:fuSyntax:0085003tokens.2897446_17,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1049.3,urn:cite:fuSyntax:0085003sentences.2897446,6823,a-p---ng-,urn:cite:fuSyntax:0085003tokens.2897446_18,οὐράνιοσ
κελαινὸν,urn:cite:fuSyntax:0085003tokens.2897447_3,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1050.6,urn:cite:fuSyntax:0085003sentences.2897447,6829,a-s---ma-,urn:cite:fuSyntax:0085003tokens.2897447_4,κελαινόσ
τοὐμὸν,urn:cite:fuSyntax:0085003tokens.2897447_8,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1052.1,urn:cite:fuSyntax:0085003sentences.2897447,6834,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897447_7,ἐμόσ
στερραῖς,urn:cite:fuSyntax:0085003tokens.2897447_10,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1052.3,urn:cite:fuSyntax:0085003sentences.2897447,6836,a-p---fd-,urn:cite:fuSyntax:0085003tokens.2897447_11,στερρόσ
φρενοπλήκτων,urn:cite:fuSyntax:0085003tokens.2897449_4,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1054.4,urn:cite:fuSyntax:0085003sentences.2897449,6848,a-p---mg-,urn:cite:fuSyntax:0085003tokens.2897449_9,φρενόπληκτοσ
ἀτέραμνον,urn:cite:fuSyntax:0085003tokens.2897452_24,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1062.3,urn:cite:fuSyntax:0085003sentences.2897452,6892,a-s---nn-,urn:cite:fuSyntax:0085003tokens.2897452_23,ἀτέραμνοσ
ἄλλο,urn:cite:fuSyntax:0085003tokens.2897453_1,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1063.1,urn:cite:fuSyntax:0085003sentences.2897453,6894,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897453_2,ἄλλοσ
τοῦτό,urn:cite:fuSyntax:0085003tokens.2897454_5,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1065.1,urn:cite:fuSyntax:0085003sentences.2897454,6909,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897454_9,οὗτοσ
τλητὸν,urn:cite:fuSyntax:0085003tokens.2897454_7,urn:cts:greekLit:tlg0085.tlg003.fuSyn:1065.3,urn:cite:fuSyntax:0085003sentences.2897454,6911,a-s---na-,urn:cite:fuSyntax:0085003tokens.2897454_9,τλητόσ
