TOKENURN	HEAD
urn:cite:fuSyntax:0085003tokens.2897225_14	urn:cite:fuSyntax:0085003tokens.2897225_11
urn:cite:fuSyntax:0085003tokens.2897225_15	urn:cite:fuSyntax:0085003tokens.2897225_14
urn:cite:fuSyntax:0085003tokens.2897225_16	urn:cite:fuSyntax:0085003tokens.2897225_0
urn:cite:fuSyntax:0085003tokens.2897226_1	urn:cite:fuSyntax:0085003tokens.2897226_5
urn:cite:fuSyntax:0085003tokens.2897226_2	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_3	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_4	urn:cite:fuSyntax:0085003tokens.2897226_5
urn:cite:fuSyntax:0085003tokens.2897226_5	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_6	urn:cite:fuSyntax:0085003tokens.2897226_7
urn:cite:fuSyntax:0085003tokens.2897226_7	urn:cite:fuSyntax:0085003tokens.2897226_8
urn:cite:fuSyntax:0085003tokens.2897226_8	urn:cite:fuSyntax:0085003tokens.2897226_0
urn:cite:fuSyntax:0085003tokens.2897226_9	urn:cite:fuSyntax:0085003tokens.2897226_0
urn:cite:fuSyntax:0085003tokens.2897227_1	urn:cite:fuSyntax:0085003tokens.2897227_3
urn:cite:fuSyntax:0085003tokens.2897227_2	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_3	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_4	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_5	urn:cite:fuSyntax:0085003tokens.2897227_4
urn:cite:fuSyntax:0085003tokens.2897227_6	urn:cite:fuSyntax:0085003tokens.2897227_9
urn:cite:fuSyntax:0085003tokens.2897227_7	urn:cite:fuSyntax:0085003tokens.2897227_6
urn:cite:fuSyntax:0085003tokens.2897227_8	urn:cite:fuSyntax:0085003tokens.2897227_7
urn:cite:fuSyntax:0085003tokens.2897227_9	urn:cite:fuSyntax:0085003tokens.2897227_0
urn:cite:fuSyntax:0085003tokens.2897227_10	urn:cite:fuSyntax:0085003tokens.2897227_0
urn:cite:fuSyntax:0085003tokens.2897228_1	urn:cite:fuSyntax:0085003tokens.2897228_0
urn:cite:fuSyntax:0085003tokens.2897228_2	urn:cite:fuSyntax:0085003tokens.2897228_3
urn:cite:fuSyntax:0085003tokens.2897228_3	urn:cite:fuSyntax:0085003tokens.2897228_1
urn:cite:fuSyntax:0085003tokens.2897228_4	urn:cite:fuSyntax:0085003tokens.2897228_0
urn:cite:fuSyntax:0085003tokens.2897229_1	urn:cite:fuSyntax:0085003tokens.2897229_10
urn:cite:fuSyntax:0085003tokens.2897229_2	urn:cite:fuSyntax:0085003tokens.2897229_10
urn:cite:fuSyntax:0085003tokens.2897229_3	urn:cite:fuSyntax:0085003tokens.2897229_1
urn:cite:fuSyntax:0085003tokens.2897229_4	urn:cite:fuSyntax:0085003tokens.2897229_3
urn:cite:fuSyntax:0085003tokens.2897229_5	urn:cite:fuSyntax:0085003tokens.2897229_4
urn:cite:fuSyntax:0085003tokens.2897229_6	urn:cite:fuSyntax:0085003tokens.2897229_5
urn:cite:fuSyntax:0085003tokens.2897229_7	urn:cite:fuSyntax:0085003tokens.2897229_4
urn:cite:fuSyntax:0085003tokens.2897229_8	urn:cite:fuSyntax:0085003tokens.2897229_5
urn:cite:fuSyntax:0085003tokens.2897229_9	urn:cite:fuSyntax:0085003tokens.2897229_1
urn:cite:fuSyntax:0085003tokens.2897229_10	urn:cite:fuSyntax:0085003tokens.2897229_0
urn:cite:fuSyntax:0085003tokens.2897229_11	urn:cite:fuSyntax:0085003tokens.2897229_0
urn:cite:fuSyntax:0085003tokens.2897230_1	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_2	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_3	urn:cite:fuSyntax:0085003tokens.2897230_4
urn:cite:fuSyntax:0085003tokens.2897230_4	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_5	urn:cite:fuSyntax:0085003tokens.2897230_0
urn:cite:fuSyntax:0085003tokens.2897230_6	urn:cite:fuSyntax:0085003tokens.2897230_5
urn:cite:fuSyntax:0085003tokens.2897230_7	urn:cite:fuSyntax:0085003tokens.2897230_6
urn:cite:fuSyntax:0085003tokens.2897230_8	urn:cite:fuSyntax:0085003tokens.2897230_0
urn:cite:fuSyntax:0085003tokens.2897231_1	urn:cite:fuSyntax:0085003tokens.2897231_4
urn:cite:fuSyntax:0085003tokens.2897231_2	urn:cite:fuSyntax:0085003tokens.2897231_5
urn:cite:fuSyntax:0085003tokens.2897231_3	urn:cite:fuSyntax:0085003tokens.2897231_1
urn:cite:fuSyntax:0085003tokens.2897231_4	urn:cite:fuSyntax:0085003tokens.2897231_5
urn:cite:fuSyntax:0085003tokens.2897231_5	urn:cite:fuSyntax:0085003tokens.2897231_0
urn:cite:fuSyntax:0085003tokens.2897231_6	urn:cite:fuSyntax:0085003tokens.2897231_7
urn:cite:fuSyntax:0085003tokens.2897231_7	urn:cite:fuSyntax:0085003tokens.2897231_4
urn:cite:fuSyntax:0085003tokens.2897231_8	urn:cite:fuSyntax:0085003tokens.2897231_0
urn:cite:fuSyntax:0085003tokens.2897232_1	urn:cite:fuSyntax:0085003tokens.2897232_2
urn:cite:fuSyntax:0085003tokens.2897232_2	urn:cite:fuSyntax:0085003tokens.2897232_4
urn:cite:fuSyntax:0085003tokens.2897232_3	urn:cite:fuSyntax:0085003tokens.2897232_2
urn:cite:fuSyntax:0085003tokens.2897232_4	urn:cite:fuSyntax:0085003tokens.2897232_0
urn:cite:fuSyntax:0085003tokens.2897232_5	urn:cite:fuSyntax:0085003tokens.2897232_6
urn:cite:fuSyntax:0085003tokens.2897232_6	urn:cite:fuSyntax:0085003tokens.2897232_4
urn:cite:fuSyntax:0085003tokens.2897232_7	urn:cite:fuSyntax:0085003tokens.2897232_0
urn:cite:fuSyntax:0085003tokens.2897233_1	urn:cite:fuSyntax:0085003tokens.2897233_2
urn:cite:fuSyntax:0085003tokens.2897233_2	urn:cite:fuSyntax:0085003tokens.2897233_3
urn:cite:fuSyntax:0085003tokens.2897233_3	urn:cite:fuSyntax:0085003tokens.2897233_0
urn:cite:fuSyntax:0085003tokens.2897233_4	urn:cite:fuSyntax:0085003tokens.2897233_5
urn:cite:fuSyntax:0085003tokens.2897233_5	urn:cite:fuSyntax:0085003tokens.2897233_7
urn:cite:fuSyntax:0085003tokens.2897233_6	urn:cite:fuSyntax:0085003tokens.2897233_13
urn:cite:fuSyntax:0085003tokens.2897233_7	urn:cite:fuSyntax:0085003tokens.2897233_6
urn:cite:fuSyntax:0085003tokens.2897233_8	urn:cite:fuSyntax:0085003tokens.2897233_6
urn:cite:fuSyntax:0085003tokens.2897233_9	urn:cite:fuSyntax:0085003tokens.2897233_8
urn:cite:fuSyntax:0085003tokens.2897233_10	urn:cite:fuSyntax:0085003tokens.2897233_9
urn:cite:fuSyntax:0085003tokens.2897233_11	urn:cite:fuSyntax:0085003tokens.2897233_13
urn:cite:fuSyntax:0085003tokens.2897233_12	urn:cite:fuSyntax:0085003tokens.2897233_27
urn:cite:fuSyntax:0085003tokens.2897233_13	urn:cite:fuSyntax:0085003tokens.2897233_3
urn:cite:fuSyntax:0085003tokens.2897233_14	urn:cite:fuSyntax:0085003tokens.2897233_16
urn:cite:fuSyntax:0085003tokens.2897233_15	urn:cite:fuSyntax:0085003tokens.2897233_16
urn:cite:fuSyntax:0085003tokens.2897233_16	urn:cite:fuSyntax:0085003tokens.2897233_19
urn:cite:fuSyntax:0085003tokens.2897233_17	urn:cite:fuSyntax:0085003tokens.2897233_16
urn:cite:fuSyntax:0085003tokens.2897233_18	urn:cite:fuSyntax:0085003tokens.2897233_19
urn:cite:fuSyntax:0085003tokens.2897233_19	urn:cite:fuSyntax:0085003tokens.2897233_27
urn:cite:fuSyntax:0085003tokens.2897233_20	urn:cite:fuSyntax:0085003tokens.2897233_19
urn:cite:fuSyntax:0085003tokens.2897233_21	urn:cite:fuSyntax:0085003tokens.2897233_0
urn:cite:fuSyntax:0085003tokens.2897233_22	urn:cite:fuSyntax:0085003tokens.2897233_0
urn:cite:fuSyntax:0085003tokens.2897233_23	urn:cite:fuSyntax:0085003tokens.2897233_25
urn:cite:fuSyntax:0085003tokens.2897233_24	urn:cite:fuSyntax:0085003tokens.2897233_0
urn:cite:fuSyntax:0085003tokens.2897233_25	urn:cite:fuSyntax:0085003tokens.2897233_26
urn:cite:fuSyntax:0085003tokens.2897233_26	urn:cite:fuSyntax:0085003tokens.2897233_27
urn:cite:fuSyntax:0085003tokens.2897233_27	urn:cite:fuSyntax:0085003tokens.2897233_13
urn:cite:fuSyntax:0085003tokens.2897233_28	urn:cite:fuSyntax:0085003tokens.2897233_27
urn:cite:fuSyntax:0085003tokens.2897233_29	urn:cite:fuSyntax:0085003tokens.2897233_28
urn:cite:fuSyntax:0085003tokens.2897233_30	urn:cite:fuSyntax:0085003tokens.2897233_0
urn:cite:fuSyntax:0085003tokens.2897234_1	urn:cite:fuSyntax:0085003tokens.2897234_4
urn:cite:fuSyntax:0085003tokens.2897234_2	urn:cite:fuSyntax:0085003tokens.2897234_0
urn:cite:fuSyntax:0085003tokens.2897234_3	urn:cite:fuSyntax:0085003tokens.2897234_4
urn:cite:fuSyntax:0085003tokens.2897234_4	urn:cite:fuSyntax:0085003tokens.2897234_6
urn:cite:fuSyntax:0085003tokens.2897234_5	urn:cite:fuSyntax:0085003tokens.2897234_4
urn:cite:fuSyntax:0085003tokens.2897234_6	urn:cite:fuSyntax:0085003tokens.2897234_0
urn:cite:fuSyntax:0085003tokens.2897234_7	urn:cite:fuSyntax:0085003tokens.2897234_6
urn:cite:fuSyntax:0085003tokens.2897234_8	urn:cite:fuSyntax:0085003tokens.2897234_7
urn:cite:fuSyntax:0085003tokens.2897234_9	urn:cite:fuSyntax:0085003tokens.2897234_8
urn:cite:fuSyntax:0085003tokens.2897234_10	urn:cite:fuSyntax:0085003tokens.2897234_0
urn:cite:fuSyntax:0085003tokens.2897235_1	urn:cite:fuSyntax:0085003tokens.2897235_3
urn:cite:fuSyntax:0085003tokens.2897235_2	urn:cite:fuSyntax:0085003tokens.2897235_1
urn:cite:fuSyntax:0085003tokens.2897235_3	urn:cite:fuSyntax:0085003tokens.2897235_4
urn:cite:fuSyntax:0085003tokens.2897235_4	urn:cite:fuSyntax:0085003tokens.2897235_0
urn:cite:fuSyntax:0085003tokens.2897235_5	urn:cite:fuSyntax:0085003tokens.2897235_6
urn:cite:fuSyntax:0085003tokens.2897235_6	urn:cite:fuSyntax:0085003tokens.2897235_8
urn:cite:fuSyntax:0085003tokens.2897235_7	urn:cite:fuSyntax:0085003tokens.2897235_6
urn:cite:fuSyntax:0085003tokens.2897235_8	urn:cite:fuSyntax:0085003tokens.2897235_0
urn:cite:fuSyntax:0085003tokens.2897235_9	urn:cite:fuSyntax:0085003tokens.2897235_0
urn:cite:fuSyntax:0085003tokens.2897236_1	urn:cite:fuSyntax:0085003tokens.2897236_0
urn:cite:fuSyntax:0085003tokens.2897236_2	urn:cite:fuSyntax:0085003tokens.2897236_1
urn:cite:fuSyntax:0085003tokens.2897236_3	urn:cite:fuSyntax:0085003tokens.2897236_7
urn:cite:fuSyntax:0085003tokens.2897236_4	urn:cite:fuSyntax:0085003tokens.2897236_6
urn:cite:fuSyntax:0085003tokens.2897236_5	urn:cite:fuSyntax:0085003tokens.2897236_6
urn:cite:fuSyntax:0085003tokens.2897236_6	urn:cite:fuSyntax:0085003tokens.2897236_7
urn:cite:fuSyntax:0085003tokens.2897236_7	urn:cite:fuSyntax:0085003tokens.2897236_2
urn:cite:fuSyntax:0085003tokens.2897236_8	urn:cite:fuSyntax:0085003tokens.2897236_0
urn:cite:fuSyntax:0085003tokens.2897237_1	urn:cite:fuSyntax:0085003tokens.2897237_2
urn:cite:fuSyntax:0085003tokens.2897237_2	urn:cite:fuSyntax:0085003tokens.2897237_0
urn:cite:fuSyntax:0085003tokens.2897237_3	urn:cite:fuSyntax:0085003tokens.2897237_2
urn:cite:fuSyntax:0085003tokens.2897237_4	urn:cite:fuSyntax:0085003tokens.2897237_0
urn:cite:fuSyntax:0085003tokens.2897238_1	urn:cite:fuSyntax:0085003tokens.2897238_2
urn:cite:fuSyntax:0085003tokens.2897238_2	urn:cite:fuSyntax:0085003tokens.2897238_0
urn:cite:fuSyntax:0085003tokens.2897238_3	urn:cite:fuSyntax:0085003tokens.2897238_0
urn:cite:fuSyntax:0085003tokens.2897238_4	urn:cite:fuSyntax:0085003tokens.2897238_0
urn:cite:fuSyntax:0085003tokens.2897238_5	urn:cite:fuSyntax:0085003tokens.2897238_7
urn:cite:fuSyntax:0085003tokens.2897238_6	urn:cite:fuSyntax:0085003tokens.2897238_7
urn:cite:fuSyntax:0085003tokens.2897238_7	urn:cite:fuSyntax:0085003tokens.2897238_8
urn:cite:fuSyntax:0085003tokens.2897238_8	urn:cite:fuSyntax:0085003tokens.2897238_0
urn:cite:fuSyntax:0085003tokens.2897238_9	urn:cite:fuSyntax:0085003tokens.2897238_8
urn:cite:fuSyntax:0085003tokens.2897238_10	urn:cite:fuSyntax:0085003tokens.2897238_0
urn:cite:fuSyntax:0085003tokens.2897239_1	urn:cite:fuSyntax:0085003tokens.2897239_4
urn:cite:fuSyntax:0085003tokens.2897239_2	urn:cite:fuSyntax:0085003tokens.2897239_4
urn:cite:fuSyntax:0085003tokens.2897239_3	urn:cite:fuSyntax:0085003tokens.2897239_2
urn:cite:fuSyntax:0085003tokens.2897239_4	urn:cite:fuSyntax:0085003tokens.2897239_5
urn:cite:fuSyntax:0085003tokens.2897239_5	urn:cite:fuSyntax:0085003tokens.2897239_0
urn:cite:fuSyntax:0085003tokens.2897239_6	urn:cite:fuSyntax:0085003tokens.2897239_7
urn:cite:fuSyntax:0085003tokens.2897239_7	urn:cite:fuSyntax:0085003tokens.2897239_5
urn:cite:fuSyntax:0085003tokens.2897239_8	urn:cite:fuSyntax:0085003tokens.2897239_5
urn:cite:fuSyntax:0085003tokens.2897239_9	urn:cite:fuSyntax:0085003tokens.2897239_0
urn:cite:fuSyntax:0085003tokens.2897240_1	urn:cite:fuSyntax:0085003tokens.2897240_5
urn:cite:fuSyntax:0085003tokens.2897240_2	urn:cite:fuSyntax:0085003tokens.2897240_5
urn:cite:fuSyntax:0085003tokens.2897240_3	urn:cite:fuSyntax:0085003tokens.2897240_1
urn:cite:fuSyntax:0085003tokens.2897240_4	urn:cite:fuSyntax:0085003tokens.2897240_5
urn:cite:fuSyntax:0085003tokens.2897240_5	urn:cite:fuSyntax:0085003tokens.2897240_0
urn:cite:fuSyntax:0085003tokens.2897240_6	urn:cite:fuSyntax:0085003tokens.2897240_9
urn:cite:fuSyntax:0085003tokens.2897240_7	urn:cite:fuSyntax:0085003tokens.2897240_9
urn:cite:fuSyntax:0085003tokens.2897240_8	urn:cite:fuSyntax:0085003tokens.2897240_7
urn:cite:fuSyntax:0085003tokens.2897240_9	urn:cite:fuSyntax:0085003tokens.2897240_10
urn:cite:fuSyntax:0085003tokens.2897240_10	urn:cite:fuSyntax:0085003tokens.2897240_3
urn:cite:fuSyntax:0085003tokens.2897240_11	urn:cite:fuSyntax:0085003tokens.2897240_0
urn:cite:fuSyntax:0085003tokens.2897241_1	urn:cite:fuSyntax:0085003tokens.2897241_2
urn:cite:fuSyntax:0085003tokens.2897241_2	urn:cite:fuSyntax:0085003tokens.2897241_4
urn:cite:fuSyntax:0085003tokens.2897241_3	urn:cite:fuSyntax:0085003tokens.2897241_4
urn:cite:fuSyntax:0085003tokens.2897241_4	urn:cite:fuSyntax:0085003tokens.2897241_0
urn:cite:fuSyntax:0085003tokens.2897241_5	urn:cite:fuSyntax:0085003tokens.2897241_7
urn:cite:fuSyntax:0085003tokens.2897241_6	urn:cite:fuSyntax:0085003tokens.2897241_8
urn:cite:fuSyntax:0085003tokens.2897241_7	urn:cite:fuSyntax:0085003tokens.2897241_4
urn:cite:fuSyntax:0085003tokens.2897241_8	urn:cite:fuSyntax:0085003tokens.2897241_9
urn:cite:fuSyntax:0085003tokens.2897241_9	urn:cite:fuSyntax:0085003tokens.2897241_7
urn:cite:fuSyntax:0085003tokens.2897241_10	urn:cite:fuSyntax:0085003tokens.2897241_9
urn:cite:fuSyntax:0085003tokens.2897241_11	urn:cite:fuSyntax:0085003tokens.2897241_10
urn:cite:fuSyntax:0085003tokens.2897241_12	urn:cite:fuSyntax:0085003tokens.2897241_14
urn:cite:fuSyntax:0085003tokens.2897241_13	urn:cite:fuSyntax:0085003tokens.2897241_14
urn:cite:fuSyntax:0085003tokens.2897241_14	urn:cite:fuSyntax:0085003tokens.2897241_9
urn:cite:fuSyntax:0085003tokens.2897241_15	urn:cite:fuSyntax:0085003tokens.2897241_0
urn:cite:fuSyntax:0085003tokens.2897242_1	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_2	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_3	urn:cite:fuSyntax:0085003tokens.2897242_4
urn:cite:fuSyntax:0085003tokens.2897242_4	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_5	urn:cite:fuSyntax:0085003tokens.2897242_4
urn:cite:fuSyntax:0085003tokens.2897242_6	urn:cite:fuSyntax:0085003tokens.2897242_8
urn:cite:fuSyntax:0085003tokens.2897242_7	urn:cite:fuSyntax:0085003tokens.2897242_8
urn:cite:fuSyntax:0085003tokens.2897242_8	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_9	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_10	urn:cite:fuSyntax:0085003tokens.2897242_0
urn:cite:fuSyntax:0085003tokens.2897242_11	urn:cite:fuSyntax:0085003tokens.2897242_12
urn:cite:fuSyntax:0085003tokens.2897242_12	urn:cite:fuSyntax:0085003tokens.2897242_10
urn:cite:fuSyntax:0085003tokens.2897242_13	urn:cite:fuSyntax:0085003tokens.2897242_15
urn:cite:fuSyntax:0085003tokens.2897242_14	urn:cite:fuSyntax:0085003tokens.2897242_15
urn:cite:fuSyntax:0085003tokens.2897242_15	urn:cite:fuSyntax:0085003tokens.2897242_12
urn:cite:fuSyntax:0085003tokens.2897242_16	urn:cite:fuSyntax:0085003tokens.2897242_14
urn:cite:fuSyntax:0085003tokens.2897242_17	urn:cite:fuSyntax:0085003tokens.2897242_0
urn:cite:fuSyntax:0085003tokens.2897243_1	urn:cite:fuSyntax:0085003tokens.2897243_9
urn:cite:fuSyntax:0085003tokens.2897243_2	urn:cite:fuSyntax:0085003tokens.2897243_9
urn:cite:fuSyntax:0085003tokens.2897243_3	urn:cite:fuSyntax:0085003tokens.2897243_7
urn:cite:fuSyntax:0085003tokens.2897243_4	urn:cite:fuSyntax:0085003tokens.2897243_6
urn:cite:fuSyntax:0085003tokens.2897243_5	urn:cite:fuSyntax:0085003tokens.2897243_7
urn:cite:fuSyntax:0085003tokens.2897243_6	urn:cite:fuSyntax:0085003tokens.2897243_5
urn:cite:fuSyntax:0085003tokens.2897243_7	urn:cite:fuSyntax:0085003tokens.2897243_9
urn:cite:fuSyntax:0085003tokens.2897243_8	urn:cite:fuSyntax:0085003tokens.2897243_7
urn:cite:fuSyntax:0085003tokens.2897243_9	urn:cite:fuSyntax:0085003tokens.2897243_0
urn:cite:fuSyntax:0085003tokens.2897243_10	urn:cite:fuSyntax:0085003tokens.2897243_11
urn:cite:fuSyntax:0085003tokens.2897243_11	urn:cite:fuSyntax:0085003tokens.2897243_9
urn:cite:fuSyntax:0085003tokens.2897243_12	urn:cite:fuSyntax:0085003tokens.2897243_0
urn:cite:fuSyntax:0085003tokens.2897244_1	urn:cite:fuSyntax:0085003tokens.2897244_3
urn:cite:fuSyntax:0085003tokens.2897244_2	urn:cite:fuSyntax:0085003tokens.2897244_0
urn:cite:fuSyntax:0085003tokens.2897244_3	urn:cite:fuSyntax:0085003tokens.2897244_2
urn:cite:fuSyntax:0085003tokens.2897244_4	urn:cite:fuSyntax:0085003tokens.2897244_1
urn:cite:fuSyntax:0085003tokens.2897244_5	urn:cite:fuSyntax:0085003tokens.2897244_10
urn:cite:fuSyntax:0085003tokens.2897244_6	urn:cite:fuSyntax:0085003tokens.2897244_10
urn:cite:fuSyntax:0085003tokens.2897244_7	urn:cite:fuSyntax:0085003tokens.2897244_8
urn:cite:fuSyntax:0085003tokens.2897244_8	urn:cite:fuSyntax:0085003tokens.2897244_10
urn:cite:fuSyntax:0085003tokens.2897244_9	urn:cite:fuSyntax:0085003tokens.2897244_10
urn:cite:fuSyntax:0085003tokens.2897244_10	urn:cite:fuSyntax:0085003tokens.2897244_1
urn:cite:fuSyntax:0085003tokens.2897244_11	urn:cite:fuSyntax:0085003tokens.2897244_10
urn:cite:fuSyntax:0085003tokens.2897244_12	urn:cite:fuSyntax:0085003tokens.2897244_13
urn:cite:fuSyntax:0085003tokens.2897244_13	urn:cite:fuSyntax:0085003tokens.2897244_11
urn:cite:fuSyntax:0085003tokens.2897244_14	urn:cite:fuSyntax:0085003tokens.2897244_15
urn:cite:fuSyntax:0085003tokens.2897244_15	urn:cite:fuSyntax:0085003tokens.2897244_16
urn:cite:fuSyntax:0085003tokens.2897244_16	urn:cite:fuSyntax:0085003tokens.2897244_6
urn:cite:fuSyntax:0085003tokens.2897244_17	urn:cite:fuSyntax:0085003tokens.2897244_0
urn:cite:fuSyntax:0085003tokens.2897245_1	urn:cite:fuSyntax:0085003tokens.2897245_3
urn:cite:fuSyntax:0085003tokens.2897245_2	urn:cite:fuSyntax:0085003tokens.2897245_3
urn:cite:fuSyntax:0085003tokens.2897245_3	urn:cite:fuSyntax:0085003tokens.2897245_5
urn:cite:fuSyntax:0085003tokens.2897245_4	urn:cite:fuSyntax:0085003tokens.2897245_5
urn:cite:fuSyntax:0085003tokens.2897245_5	urn:cite:fuSyntax:0085003tokens.2897245_0
urn:cite:fuSyntax:0085003tokens.2897245_6	urn:cite:fuSyntax:0085003tokens.2897245_9
urn:cite:fuSyntax:0085003tokens.2897245_7	urn:cite:fuSyntax:0085003tokens.2897245_8
urn:cite:fuSyntax:0085003tokens.2897245_8	urn:cite:fuSyntax:0085003tokens.2897245_10
urn:cite:fuSyntax:0085003tokens.2897245_9	urn:cite:fuSyntax:0085003tokens.2897245_8
urn:cite:fuSyntax:0085003tokens.2897245_10	urn:cite:fuSyntax:0085003tokens.2897245_5
urn:cite:fuSyntax:0085003tokens.2897245_11	urn:cite:fuSyntax:0085003tokens.2897245_10
urn:cite:fuSyntax:0085003tokens.2897245_12	urn:cite:fuSyntax:0085003tokens.2897245_0
urn:cite:fuSyntax:0085003tokens.2897246_1	urn:cite:fuSyntax:0085003tokens.2897246_3
urn:cite:fuSyntax:0085003tokens.2897246_2	urn:cite:fuSyntax:0085003tokens.2897246_0
urn:cite:fuSyntax:0085003tokens.2897246_3	urn:cite:fuSyntax:0085003tokens.2897246_6
urn:cite:fuSyntax:0085003tokens.2897246_4	urn:cite:fuSyntax:0085003tokens.2897246_7
urn:cite:fuSyntax:0085003tokens.2897246_5	urn:cite:fuSyntax:0085003tokens.2897246_7
urn:cite:fuSyntax:0085003tokens.2897246_6	urn:cite:fuSyntax:0085003tokens.2897246_2
urn:cite:fuSyntax:0085003tokens.2897246_7	urn:cite:fuSyntax:0085003tokens.2897246_6
urn:cite:fuSyntax:0085003tokens.2897246_8	urn:cite:fuSyntax:0085003tokens.2897246_12
urn:cite:fuSyntax:0085003tokens.2897246_9	urn:cite:fuSyntax:0085003tokens.2897246_10
urn:cite:fuSyntax:0085003tokens.2897246_10	urn:cite:fuSyntax:0085003tokens.2897246_12
urn:cite:fuSyntax:0085003tokens.2897246_11	urn:cite:fuSyntax:0085003tokens.2897246_10
urn:cite:fuSyntax:0085003tokens.2897246_12	urn:cite:fuSyntax:0085003tokens.2897246_7
urn:cite:fuSyntax:0085003tokens.2897246_13	urn:cite:fuSyntax:0085003tokens.2897246_0
urn:cite:fuSyntax:0085003tokens.2897247_1	urn:cite:fuSyntax:0085003tokens.2897247_4
urn:cite:fuSyntax:0085003tokens.2897247_2	urn:cite:fuSyntax:0085003tokens.2897247_0
urn:cite:fuSyntax:0085003tokens.2897247_3	urn:cite:fuSyntax:0085003tokens.2897247_5
urn:cite:fuSyntax:0085003tokens.2897247_4	urn:cite:fuSyntax:0085003tokens.2897247_0
urn:cite:fuSyntax:0085003tokens.2897247_5	urn:cite:fuSyntax:0085003tokens.2897247_4
urn:cite:fuSyntax:0085003tokens.2897247_6	urn:cite:fuSyntax:0085003tokens.2897247_5
urn:cite:fuSyntax:0085003tokens.2897247_7	urn:cite:fuSyntax:0085003tokens.2897247_0
urn:cite:fuSyntax:0085003tokens.2897248_1	urn:cite:fuSyntax:0085003tokens.2897248_2
urn:cite:fuSyntax:0085003tokens.2897248_2	urn:cite:fuSyntax:0085003tokens.2897248_0
urn:cite:fuSyntax:0085003tokens.2897248_3	urn:cite:fuSyntax:0085003tokens.2897248_4
urn:cite:fuSyntax:0085003tokens.2897248_4	urn:cite:fuSyntax:0085003tokens.2897248_1
urn:cite:fuSyntax:0085003tokens.2897248_5	urn:cite:fuSyntax:0085003tokens.2897248_6
urn:cite:fuSyntax:0085003tokens.2897248_6	urn:cite:fuSyntax:0085003tokens.2897248_4
urn:cite:fuSyntax:0085003tokens.2897248_7	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_8	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_9	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_10	urn:cite:fuSyntax:0085003tokens.2897248_4
urn:cite:fuSyntax:0085003tokens.2897248_11	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_12	urn:cite:fuSyntax:0085003tokens.2897248_14
urn:cite:fuSyntax:0085003tokens.2897248_13	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_14	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_15	urn:cite:fuSyntax:0085003tokens.2897248_14
urn:cite:fuSyntax:0085003tokens.2897248_16	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_17	urn:cite:fuSyntax:0085003tokens.2897248_10
urn:cite:fuSyntax:0085003tokens.2897248_18	urn:cite:fuSyntax:0085003tokens.2897248_22
